area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
53000,5,11411,57,0,2017,A,N,219,0,0,0,0,0,0,N,4.2,0,0,0,0,0,0,N,-11,-4.8,0,0,0,0,0,0,0,0,0,0,0,0
53009,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,3.84,0,0,0,0,0,0,N,-2,-50,0,0,0,0,0,0,0,0,0,0,0,0
53027,5,11411,77,0,2017,A,,34,74,3171643,2791429,124197,821,42716,,65.4,73.95,54.95,50.05,78.13,0.74,0.74,,1,3,6,8.8,293154,10.2,286422,11.4,11041,9.8,4,0.5,229,0.5
53029,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.29,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031,5,11411,77,0,2017,A,,5,43,1942344,1607755,16923,874,45435,,20.75,113.3,91.02,77.99,35.91,0.81,0.81,,-1,-16.7,-1,-2.3,252961,15,92605,6.1,-746,-4.2,129,17.3,6673,17.2
53033,5,11411,77,0,2017,A,,97,831,106825134,58577767,2559292,2471,128511,,5.14,13.96,15.2,11.07,23.33,1.09,1.09,,0,0,-98,-10.5,10603464,11,178490,0.3,130310,5.4,478,24,24880,24
53035,5,11411,77,0,2017,A,N,5,0,0,0,0,0,0,N,3.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53045,5,11411,77,0,2017,A,,5,6,70730,70730,1135,247,12860,,17.08,9.75,1.97,2.45,1.67,0.22,0.22,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
53049,5,11411,77,0,2017,A,,27,251,10310245,8741421,136147,789,41022,,151.77,888.43,696.35,602.5,317.34,0.78,0.78,,-1,-3.6,23,10.1,1648458,19,1208993,16.1,7661,6,58,7.9,3004,7.9
53053,5,11411,77,0,2017,A,,11,28,2420233,1575220,68656,1652,85925,,2.32,2.11,2.54,1.88,3.26,1.2,1.2,,-4,-26.7,4,16.7,1046024,76.1,424557,36.9,18155,35.9,570,52.7,29643,52.7
53055,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,9.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53057,5,11411,77,0,2017,A,,5,9,508417,449671,23550,1117,58105,,5.71,4.04,3.36,2.99,5.44,0.85,0.85,,0,0,4,80,81470,19.1,126281,39,7282,44.8,-674,-37.6,-35047,-37.6
53061,5,11411,77,0,2017,A,,11,61,6149720,4384790,229410,1949,101369,,2.43,4.89,5.78,4.47,11.69,1.19,1.19,,-2,-15.4,-7,-10.3,-502433,-7.6,102070,2.4,12486,5.8,61,3.2,3182,3.2
53063,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53065,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,3.92,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53067,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,1.67,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53073,5,11411,77,0,2017,A,N,9,0,0,0,0,0,0,N,5.69,0,0,0,0,0,0,N,-3,-25,0,0,0,0,0,0,0,0,0,0,0,0
55000,5,11411,57,0,2017,A,,9,24,736672,335965,12713,584,30378,,0.24,0.19,0.09,0.09,0.08,0.44,0.44,,-1,-10,-3,-11.1,-30456,-4,-21465,-6,-9108,-41.7,27,4.8,1430,4.9
55007,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,18.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55025,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.3,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55029,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,7.28,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55031,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,4.2,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55061,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,8.61,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55071,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.48,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55129,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,7.93,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1126,5,11411,47,0,2017,A,N,10,0,0,0,0,0,0,N,4.48,0,0,0,0,0,0,N,-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
C1206,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.03,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1210,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.71,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1254,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1258,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.06,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1270,5,11411,47,0,2017,A,N,45,0,0,0,0,0,0,N,21.98,0,0,0,0,0,0,N,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0
C1294,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,0.6,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1314,5,11411,47,0,2017,A,N,6,0,0,0,0,0,0,N,3.35,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1338,5,11411,47,0,2017,A,N,9,0,0,0,0,0,0,N,5.69,0,0,0,0,0,0,N,-3,-25,0,0,0,0,0,0,0,0,0,0,0,0
C1346,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.55,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1410,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,2.32,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1426,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,0.42,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1446,5,11411,47,0,2017,A,N,111,0,0,0,0,0,0,N,3.11,0,0,0,0,0,0,N,2,1.8,0,0,0,0,0,0,0,0,0,0,0,0
C1474,5,11411,47,0,2017,A,N,5,0,0,0,0,0,0,N,3.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1486,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,0.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1518,5,11411,47,0,2017,A,N,42,0,0,0,0,0,0,N,29.82,0,0,0,0,0,0,N,-2,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
C1526,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.52,0,0,0,0,0,0,N,-3,-75,0,0,0,0,0,0,0,0,0,0,0,0
C1568,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,4.31,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1598,5,11411,47,0,2017,A,N,11,0,0,0,0,0,0,N,2.34,0,0,0,0,0,0,N,-12,-52.2,0,0,0,0,0,0,0,0,0,0,0,0
C1618,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,2.26,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1670,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,0.69,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1698,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.02,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1702,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.55,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1746,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.08,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1766,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.87,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1858,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
C1870,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.71,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1888,5,11411,47,0,2017,A,N,10,0,0,0,0,0,0,N,5.22,0,0,0,0,0,0,N,1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
C1930,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.76,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1966,5,11411,47,0,2017,A,,5,20,404435,181075,2002,392,20392,,1.39,2.36,0.86,1.13,0.56,0.37,0.37,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1982,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.05,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C2010,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.14,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2026,5,11411,47,0,2017,A,N,4,0,0,0,0,0,0,N,2.61,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2166,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.38,0,0,0,0,0,0,N,-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
C2354,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.62,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2442,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.85,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2458,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.57,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2506,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.59,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
C2522,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.59,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C2554,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.13,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2594,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,1.51,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2614,5,11411,47,0,2017,A,N,5,0,0,0,0,0,0,N,7.52,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2638,5,11411,47,0,2017,A,N,18,0,0,0,0,0,0,N,15.69,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2642,5,11411,47,0,2017,A,,11,55,1485481,803884,8093,518,26927,,0.33,0.43,0.12,0.24,0.04,0.29,0.29,,2,22.2,4,7.8,288280,24.1,220031,37.7,4814,146.8,64,14.1,3298,14
C2726,5,11411,47,0,2017,A,N,11,0,0,0,0,0,0,N,1.17,0,0,0,0,0,0,N,3,37.5,0,0,0,0,0,0,0,0,0,0,0,0
C2918,5,11411,47,0,2017,A,N,7,0,0,0,0,0,0,N,2.16,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2934,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.85,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2946,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.35,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C2962,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,1.02,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C3030,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,4.93,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C3078,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.22,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3108,5,11411,47,0,2017,A,N,15,0,0,0,0,0,0,N,0.12,0,0,0,0,0,0,N,1,7.1,0,0,0,0,0,0,0,0,0,0,0,0
C3154,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3186,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.69,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3310,5,11411,47,0,2017,A,,31,36,2035800,413288,5008,1078,56031,,0.65,0.33,0.24,0.17,0.09,0.74,0.74,,3,10.7,5,16.1,226549,12.5,70528,20.6,413,9,-41,-3.7,-2175,-3.7
C3366,5,11411,47,0,2017,A,N,15,0,0,0,0,0,0,N,6.86,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3458,5,11411,47,0,2017,A,,5,9,508417,449671,23550,1117,58105,,5.71,4.04,3.36,2.99,5.44,0.85,0.85,,0,0,4,80,81470,19.1,126281,39,7282,44.8,-674,-37.6,-35047,-37.6
C3494,5,11411,47,0,2017,A,N,5,0,0,0,0,0,0,N,1.68,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3510,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.63,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3530,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,0.58,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3538,5,11411,47,0,2017,A,N,38,0,0,0,0,0,0,N,4.51,0,0,0,0,0,0,N,2,5.6,0,0,0,0,0,0,0,0,0,0,0,0
C3562,5,11411,47,0,2017,A,N,56,0,0,0,0,0,0,N,0.41,0,0,0,0,0,0,N,2,3.7,0,0,0,0,0,0,0,0,0,0,0,0
C3584,5,11411,47,0,2017,A,,9,5,102029,53341,418,380,19748,,1.57,0.4,0.13,0.19,0.08,0.31,0.31,N,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
C3598,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,1.24,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
C3614,5,11411,47,0,2017,A,,10,79,5175088,2616983,46974,1262,65646,,11.83,43.3,53.17,27.49,8.25,1.23,1.23,,1,11.1,2,2.6,387591,8.1,205867,8.5,-14215,-23.2,61,5.1,3200,5.1
C3626,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,0.58,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3650,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,1.67,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3674,5,11411,47,0,2017,A,,3,4,76000,26000,520,358,18612,,0.19,0.08,0.02,0.02,0.02,0.28,0.28,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
C3710,5,11411,47,0,2017,A,,8,13,798217,212348,8378,1204,62605,,1.39,0.92,0.72,0.73,0.32,0.79,0.79,,0,0,1,8.3,90559,12.8,83037,64.2,3945,89,54,4.7,2803,4.7
C3734,5,11411,47,0,2017,A,N,6,0,0,0,0,0,0,N,1.78,0,0,0,0,0,0,N,2,50,0,0,0,0,0,0,0,0,0,0,0,0
C3746,5,11411,47,0,2017,A,N,10,0,0,0,0,0,0,N,7.79,0,0,0,0,0,0,N,1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
C3786,5,11411,47,0,2017,A,N,5,0,0,0,0,0,0,N,2.01,0,0,0,0,0,0,N,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
C3798,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.03,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3806,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.05,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3886,5,11411,47,0,2017,A,N,68,0,0,0,0,0,0,N,14.26,0,0,0,0,0,0,N,6,9.7,0,0,0,0,0,0,0,0,0,0,0,0
C3890,5,11411,47,0,2017,A,N,10,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,N,1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
C3894,5,11411,47,0,2017,A,N,8,0,0,0,0,0,0,N,2.93,0,0,0,0,0,0,N,-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
C3930,5,11411,47,0,2017,A,N,220,0,0,0,0,0,0,N,20.07,0,0,0,0,0,0,N,3,1.4,0,0,0,0,0,0,0,0,0,0,0,0
C3934,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,0.57,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3946,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,1.01,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C3990,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.31,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
C4006,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.12,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4090,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,0.17,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
C4142,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.37,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4150,5,11411,47,0,2017,A,,8,29,2655904,539047,33421,1787,92918,,2.73,3.47,4.66,2.91,1.74,1.36,1.36,,-2,-20,6,26.1,590832,28.6,59055,12.3,3661,12.3,28,1.6,1476,1.6
C4154,5,11411,47,0,2017,A,N,12,0,0,0,0,0,0,N,4.62,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4174,5,11411,47,0,2017,A,N,21,0,0,0,0,0,0,N,0.89,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4186,5,11411,47,0,2017,A,,10,36,2442066,351803,21155,1302,67679,,0.24,0.35,0.18,0.15,0.1,0.52,0.52,,-1,-9.1,3,9.1,198562,8.9,-67636,-16.1,-4356,-17.1,-2,-0.2,-135,-0.2
C4194,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.06,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4202,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,1.35,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4210,5,11411,47,0,2017,A,,6,15,830176,228273,12574,1070,55654,,2.92,3.27,2.54,2.47,1.48,0.78,0.78,,0,0,5,50,217070,35.4,-101823,-30.8,-6420,-33.8,-129,-10.8,-6696,-10.7
C4222,5,11411,47,0,2017,A,,6,5,415626,100385,4092,1476,76731,,1.4,0.55,0.61,0.55,0.25,1.02,1.02,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
C4234,5,11411,47,0,2017,A,N,4,0,0,0,0,0,0,N,1.96,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4266,5,11411,47,0,2017,A,,119,920,115395087,64537777,2857358,2412,125418,,4.23,10.79,12.76,9.08,18.99,1.18,1.18,,-6,-4.8,-101,-9.9,11147055,10.7,705117,1.1,160951,6,448,22.8,23281,22.8
C4268,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,1.84,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4406,5,11411,47,0,2017,A,N,2,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4522,5,11411,47,0,2017,A,N,4,0,0,0,0,0,0,N,1.79,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4530,5,11411,47,0,2017,A,N,25,0,0,0,0,0,0,N,1.3,0,0,0,0,0,0,N,1,4.2,0,0,0,0,0,0,0,0,0,0,0,0
C4578,5,11411,47,0,2017,A,,3,8,320332,92042,6206,804,41782,,0.97,0.62,0.38,0.32,0.35,0.63,0.63,,0,0,0,0,23707,8,-41955,-31.3,-2485,-28.6,119,17.4,6187,17.4
C4622,5,11411,47,0,2017,A,N,3,0,0,0,0,0,0,N,2.69,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4652,5,11411,47,0,2017,A,N,61,0,0,0,0,0,0,N,10.87,0,0,0,0,0,0,N,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0
C4722,5,11411,47,0,2017,A,N,5,0,0,0,0,0,0,N,7.41,0,0,0,0,0,0,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
C4726,5,11411,47,0,2017,A,N,24,0,0,0,0,0,0,N,2.68,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4790,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.02,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C4934,5,11411,47,0,2017,A,N,1,0,0,0,0,0,0,N,0.16,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
C4966,5,11411,47,0,2017,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0
US000,2,11411,17,0,2017,A,N,2,0,0,0,0,0,0,N,1,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US000,5,11411,17,0,2017,A,,2127,6317,506218714,199857953,9173936,1541,80141,,1,1,1,1,1,1,1,,24,1.1,142,2.3,44697168,9.7,5842958,3,263803,3,104,7.2,5402,7.2
